viewerId,asset,device/os,country,state,city,asn,isp,start time (unix time),startup time (ms),playing time (ms),buffering time (ms),interrupts,average bitrate (kbps),startup error,session tags,ip address,cdn,browser,conviva session id,stream url,error list,percentage complete
82252bcb7d541fdfe2b0b7f014802e7f01a5c446774feadee15f8363b46b369c,Arrow S3:E22 This Is Your Sword,WIN,canada,ab,lethbridge,6327,Shaw,1518412997,4459,2535887,98242,14,2702,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-fa-vp07a.9c9media.com&brand=crave&c3.video.isLive=F,68.144.209.134,UNKNOWN,Firefox,268937:3244865832:3049055607:2952656215:1518333910,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/607253/contentpackages/777606/manifest.mpd,,100
82252bcb7d541fdfe2b0b7f014802e7f01a5c446774feadee15f8363b46b369c,Arrow S3:E23 My Name Is Oliver Queen,WIN,canada,ab,lethbridge,6327,Shaw,1518415637,4346,2519348,4012,2,3281,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-fa-vp12a.9c9media.com&brand=crave&c3.video.isLive=F,68.144.209.134,UNKNOWN,Firefox,268937:3244865832:3049055607:2952656215:1518333911,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/612148/contentpackages/777587/manifest.mpd,,100
82252bcb7d541fdfe2b0b7f014802e7f01a5c446774feadee15f8363b46b369c,Arrow S4:E1 Green Arrow,WIN,canada,ab,lethbridge,6327,Shaw,1518418167,4171,2618375,6313,5,3346,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-fa-vp12a.9c9media.com&brand=crave&c3.video.isLive=F,68.144.209.134,UNKNOWN,Firefox,268937:3244865832:3049055607:2952656215:1518333912,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/718930/contentpackages/1205315/manifest.mpd,,100
82252bcb7d541fdfe2b0b7f014802e7f01a5c446774feadee15f8363b46b369c,Arrow S4:E2 The Candidate,WIN,canada,ab,lethbridge,6327,Shaw,1518421244,4774,2536393,6726,4,3139,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-ak-vp02a-9c9media.akamaized.net&brand=crave&c3.video.isLive=F,68.144.209.134,UNKNOWN,Firefox,268937:3244865832:3049055607:2952656215:1518333913,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/726162/contentpackages/1205317/manifest.mpd,,100
82252bcb7d541fdfe2b0b7f014802e7f01a5c446774feadee15f8363b46b369c,Arrow S4:E3 Restoration,WIN,canada,ab,lethbridge,6327,Shaw,1518423794,4351,2552221,11894,5,3334,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-ak-vp03a-9c9media.akamaized.net&brand=crave&c3.video.isLive=F,68.144.209.134,UNKNOWN,Firefox,268937:3244865832:3049055607:2952656215:1518333914,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/731058/contentpackages/1205318/manifest.mpd,,100
82252bcb7d541fdfe2b0b7f014802e7f01a5c446774feadee15f8363b46b369c,Arrow S4:E4 Beyond Redemption,WIN,canada,ab,lethbridge,6327,Shaw,1518432260,4289,2528215,384,1,3346,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-li-vp05a.9c9media.com&brand=crave&c3.video.isLive=F,68.144.209.134,UNKNOWN,Firefox,268937:3244865832:3049055607:2952656215:1518333915,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/735177/contentpackages/1205320/manifest.mpd,,100
82252bcb7d541fdfe2b0b7f014802e7f01a5c446774feadee15f8363b46b369c,Arrow S4:E5 Haunted,WIN,canada,ab,lethbridge,6327,Shaw,1518497022,4042,101282,0,0,3346,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-fa-vp07a.9c9media.com&brand=crave&c3.video.isLive=F,68.144.209.134,UNKNOWN,Firefox,268937:3244865832:3049055607:2952656215:1518333916,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/741831/contentpackages/1205322/manifest.mpd,,4
82252bcb7d541fdfe2b0b7f014802e7f01a5c446774feadee15f8363b46b369c,Arrow S4:E7 Brotherhood,WIN,canada,ab,lethbridge,6327,Shaw,1518497167,4417,539696,2579,2,3304,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-fa-vp12b.9c9media.com&brand=crave&c3.video.isLive=F,68.144.209.134,UNKNOWN,Firefox,268937:3244865832:3049055607:2952656215:1518497169,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/752370/contentpackages/1205327/manifest.mpd,,21
82252bcb7d541fdfe2b0b7f014802e7f01a5c446774feadee15f8363b46b369c,Arrow S4:E8 Legends Of Yesterday,WIN,canada,ab,lethbridge,6327,Shaw,1518497716,4486,276724,406,1,3346,0,c3.player.name=CRAVETV+VIDI+Web&c3.video.isLive=F&brand=crave&videoSubDomain=pe-ak-vp05b-9c9media.akamaized.net,68.144.209.134,UNKNOWN,Firefox,268937:3244865832:3049055607:2952656215:1518497170,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/760291/contentpackages/1205348/manifest.mpd,,10
24.114.51.183,Concerns over Dallas Nelson case,IOS,canada,on,toronto,812,Rogers,1518486539,5581,160311,0,0,0,0,c3.client.marketingName=iPhone+6S&c3.video.isLive=F,24.114.51.183,UNKNOWN,Safari,269544:2128910111:4113483144:3940434034:1518486540,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324889/contentpackages/1864817/manifest.m3u8,,100
99.230.134.131,McMorris discusses his incredible story of perseverance,IOS,canada,on,nepean,812,Rogers,1518421624,14908,423263,0,0,0,0,c3.client.marketingName=iPhone&c3.video.isLive=F,99.230.134.131,UNKNOWN,Safari,269691:1439543461:1649356357:30523015:1518421624,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1322316/contentpackages/1864021/manifest.m3u8,,100
99.230.134.131,What the Korea Are You Eating?,IOS,canada,on,nepean,812,Rogers,1518422093,6433,36008,0,0,0,0,c3.player.name=TSN+VIDI+Web&videoSubDomain=pe-fa-vp06a.9c9media.com&c3.client.marketingName=iPhone&brand=tsn&c3.video.isLive=F,99.230.134.131,UNKNOWN,Safari,269691:1439543461:1649356357:30523015:1518422095,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1318946/contentpackages/1864025/manifest.m3u8,,100
69.159.120.109,Otto Somppi reprend un classique,WIN,canada,qc,montreal,577,Bell Canada,1518439159,7918,27240,0,0,1107,0,c3.player.name=RDS+VIDI+Web&c3.video.isLive=F&brand=RDS&videoSubDomain=pe-fa-vp06a.9c9media.com,69.159.120.109,UNKNOWN,Edge,270005:1014940839:156674630:2499484002:1518439157,https://capi.9c9media.com/destinations/rds_web/platforms/desktop/contents/1324252/contentpackages/1863773/manifest.pmpd,,100
69.159.120.109,Crosby marque enfin son 400e,WIN,canada,qc,montreal,577,Bell Canada,1518439199,-1,0,0,0,0,0,c3.player.name=RDS+VIDI+Web&c3.video.isLive=F&brand=RDS&videoSubDomain=pe-li-vp04a.9c9media.com,69.159.120.109,UNKNOWN,Edge,270005:1014940839:156674630:2499484002:1518439158,https://capi.9c9media.com/destinations/rds_web/platforms/desktop/contents/1324377/contentpackages/1863987/manifest.pmpd,,0
69.159.120.109,Kean passe le test Santos avec brio,WIN,canada,qc,montreal,577,Bell Canada,1518443283,8355,25174,0,0,1038,0,c3.player.name=RDS+VIDI+Web&c3.video.isLive=F&brand=RDS&videoSubDomain=pe-fa-vp11a.9c9media.com,69.159.120.109,UNKNOWN,Edge,270005:1014940839:156674630:2499484002:1518443282,https://capi.9c9media.com/destinations/rds_web/platforms/desktop/contents/1324152/contentpackages/1863418/manifest.pmpd,,100
208.81.8.20,CTV News Channel: Going for gold in Pyeongchang,WIN,canada,ab,calgary,30400,,1518450666,335,11416,7529,1,1952,0,c3.video.isLive=F,208.81.8.20,UNKNOWN,MSIE,286424:1616625473:2170149897:3684465389:1518450330,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324497/contentpackages/1864138/manifest.pmpd,,5
142.112.178.131,Leivo on uncertain future with Leafs: 'I just need to play',WIN,canada,on,toronto,577,Bell Canada,1518468232,-3,58664,0,0,1952,0,c3.video.isLive=F,142.112.178.131,UNKNOWN,Firefox,286782:1071323438:2108318429:2585439645:1518468226,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1318903/contentpackages/1855125/manifest.mpd,,36
65.95.160.247,Cardinal S2:E6 El Brujo,WIN,canada,on,toronto,577,Bell Canada,1518488442,1957,38372,0,0,2144,0,c3.player.name=CTV+VIDI+Web&c3.video.isLive=F&brand=ctv&videoSubDomain=pe-li-vp09a.9c9media.com,65.95.160.247,UNKNOWN,Firefox,290330:1270263841:1340738075:706309752:1518488445,https://capi.9c9media.com/destinations/ctv_web/platforms/desktop/contents/1262240/contentpackages/1858880/manifest.mpd,,1
76.70.17.63,L'avantage numÃ©rique fait le travail,WIN,canada,on,ottawa,577,Bell Canada,1518474741,3794,200240,0,0,1952,0,c3.player.name=RDS+VIDI+Web&c3.video.isLive=F,76.70.17.63,UNKNOWN,Chrome,291882:149426006:2708347444:392258124:1518474700,https://capi.9c9media.com/destinations/rds_web/platforms/desktop/contents/1321431/contentpackages/1858961/manifest.mpd,,64
70.27.228.163,How to take precautions against Canine influenza ,WIN,canada,qc,montreal,577,Bell Canada,1518470857,3567,209332,0,0,1952,0,c3.player.name=CTVNEWS+VIDI+Web&videoSubDomain=pe-ak-vp08a-9c9media.akamaized.net&brand=ctvnews&c3.video.isLive=F,70.27.228.163,UNKNOWN,Edge,299404:2041332852:2201453005:740355266:1518470859,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324657/contentpackages/1864435/manifest.pmpd,,99
cb08ea0192a3a8f6b20ee8eab0399e3d1de15b3f0fe50876fa5779e489e09f45,Star Trek: Discovery S1:E15 Will You Take My Hand,WIN,canada,on,toronto,812,Rogers,1518490345,2496,2619632,1265,2,3346,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-fa-vp07a.9c9media.com&brand=crave&c3.video.isLive=F,174.114.217.193,UNKNOWN,Chrome,306968:4276546738:3342936137:2879053698:1518490365,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/1246034/contentpackages/1861302/manifest.mpd,,98
216.73.66.106,"NHL: Senators 3, Maple Leafs 6",WIN,canada,mb,winnipeg,16796,,1518451408,-1,0,0,0,0,0,c3.video.isLive=F,216.73.66.106,UNKNOWN,Chrome,312029:3731085796:264416141:4065703884:1518451409,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1323918/contentpackages/1863339/manifest.mpd,,0
216.73.66.106,"NHL: Avalanche 1, Hurricanes 3",WIN,canada,mb,winnipeg,16796,,1518455277,5855,54150,0,0,1952,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-fa-vp11a.9c9media.com,216.73.66.106,UNKNOWN,Chrome,312029:3731085796:264416141:4065703884:1518455279,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1323916/contentpackages/1863382/manifest.mpd,,100
216.73.66.106,Is the 'Vegas Flu' real?,WIN,canada,mb,winnipeg,16796,,1518455352,5939,19245,0,0,1952,0,c3.player.name=TSN+VIDI+Web&videoSubDomain=pe-ak-vp02a-9c9media.akamaized.net&brand=tsn&c3.video.isLive=F,216.73.66.106,UNKNOWN,Chrome,312029:3731085796:264416141:4065703884:1518455280,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324245/contentpackages/1863769/manifest.mpd,,9
216.73.66.106,"NHL: Avalanche 1, Hurricanes 3",WIN,canada,mb,winnipeg,16796,,1518455440,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-fa-vp11a.9c9media.com,216.73.66.106,UNKNOWN,Chrome,312029:3731085796:264416141:4065703884:1518455444,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1323916/contentpackages/1863382/manifest.mpd,,0
216.73.66.106,"Manziel opens up about past mistakes: ""I was self-medicating with alcohol""",WIN,canada,mb,winnipeg,16796,,1518457138,4524,39875,0,0,1952,0,c3.video.isLive=F,216.73.66.106,UNKNOWN,Chrome,312029:3731085796:264416141:4065703884:1518457121,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324373/contentpackages/1863999/manifest.mpd,,74
172.97.159.37,CTV Toronto: Truck driver killed in Hwy. 401 crash,IOS,canada,on,toronto,11814,,1518483905,2225,1504,0,0,0,0,c3.client.marketingName=iPhone&c3.player.name=CTVNEWS+VIDI+Web&c3.video.isLive=F&brand=ctvnews&videoSubDomain=pe-li-vp08b.9c9media.com,172.97.159.37,UNKNOWN,Safari,315804:363852369:2214928606:2611748159:1518483904,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/980483/contentpackages/1271725/manifest.m3u8,,1
70.31.18.63,"NHL: Flyers 4, Golden Knights 1",WIN,canada,on,oshawa,577,Bell Canada,1518445071,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F,70.31.18.63,UNKNOWN,Chrome,320275:426026428:4205455396:2737324182:1518445054,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324187/contentpackages/1863983/manifest.mpd,,0
70.31.18.63,"NHL: Sharks 3, Ducks 2 (SO)",WIN,canada,on,oshawa,577,Bell Canada,1518445134,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F,70.31.18.63,UNKNOWN,Chrome,320275:426026428:4205455396:2737324182:1518445104,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324186/contentpackages/1863995/manifest.mpd,,0
70.31.18.63,What's behind Marner's resurgence?,WIN,canada,on,oshawa,577,Bell Canada,1518486459,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F,70.31.18.63,UNKNOWN,Chrome,320275:426026428:4205455396:2737324182:1518486451,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324718/contentpackages/1864775/manifest.mpd,,0
d1d0a0b1b6e6ceb2589bf7192d7aa7c869a5dd0ac98013accc43a9a3cd00a86c,[104922] Orphan Black - S1:EP1 - Natural Selection,IOS,canada,bc,burnaby,852,Telus,1518497812,6330,5003,0,0,2857,0,c3.device.model=iPhone+5s&c3.client.marketingName=iPhone+5S&c3.player.name=CraveTV+iOS&c3.video.isLive=F&brand=CraveTV&videoSubDomain=pe-ak-vp06b-9c9media.akamaized.net,209.52.88.59,INHOUSE,Non-Browser Apps,320996:1792319334:655207407:500704104:1310161123,https://capi.9c9media.com/destinations/cravetv_ios/platforms/iPhone/contents/104922/contentpackages/629571/manifest.m3u8,,0
74.57.1.191,[muramur-top-video-20-idees-ingenieuses] 20 idÃ©es ingÃ©nieuses pour le rangement de la maison - undefined,WIN,canada,qc,montreal,5769,Videotron,1518487544,-1,0,0,0,0,1,c3.player.name=MURAMUR+-+Polopoly+Player+Muramur&videoSubDomain=bellca.vo.llnwd.net&brand=MURAMUR&c3.video.isLive=F,74.57.1.191,OTHER,MSIE,331559:3306321008:110272234:172740744:1655269519,http://bellca.vo.llnwd.net/e1/bellinet/FR/brightcove/video/28329379001/201506/1855/28329379001_4307841249001_Capsule-Muramur-RangementMaison.mp4,MEDIA_ERR_DECODE,0
52fea3c89a0a9f6481fc5261d8ec7f71f11ec6fbb9140ebf1c5174d3ac4ef43b,Flashpoint S3:E9 Thicker Than Blood,WIN,canada,ab,grande prairie,852,Telus,1518485106,14030,94413,18336,2,2971,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-li-vp08b.9c9media.com&brand=crave&c3.video.isLive=F,75.159.112.180,UNKNOWN,Chrome,344812:4129828378:632441105:942592082:1518485110,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/58493/contentpackages/623119/manifest.mpd,,4
a6e8ba3eb8c16f799889c81979b9813a32a1ccf2f65277d82fbca76e2fae842f,Band of Brothers S1:E6 Bastogne,WIN,canada,mb,winkler,7122,,1518407199,4729,2348,0,0,736,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-li-vp10a.9c9media.com&brand=crave&c3.video.isLive=F,204.112.185.11,UNKNOWN,Chrome,345151:4239569477:4276537298:3485853193:1518380986,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/435887/contentpackages/627093/manifest.mpd,,0
99.226.22.124,Home remedies to treat kidsâ€™ colds and coughs,IOS,canada,on,scarborough,812,Rogers,1518491051,4008,60391,0,1,0,0,c3.client.marketingName=iPhone&c3.video.isLive=F,99.226.22.124,UNKNOWN,Safari,348755:2874898621:1060327221:3068527898:1518491322,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1252770/contentpackages/1742350/manifest.m3u8,,42
192.68.163.15,"Rautins: Carter, Frye would be a potential fit for Raps via buyout",WIN,canada,on,welland,46641,,1518445537,3512,60466,0,0,1952,0,c3.video.isLive=F,192.68.163.15,UNKNOWN,Chrome,364835:2222141896:3448234934:4072103385:1518445284,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324180/contentpackages/1863779/manifest.mpd,,100
1.53.15.93,Man's body may have been in car for days,MAC,viet nam,ha noi,ha noi,18403,FPT,1518491898,2667,87755,10316,1,1527,0,c3.player.name=CTVNEWS+VIDI+Web&videoSubDomain=pe-ak-vp01a-9c9media.akamaized.net&brand=ctvnews&c3.video.isLive=F,1.53.15.93,UNKNOWN,Chrome,368001:2584543630:3381786024:810599002:1518491899,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1324920/contentpackages/1864848/manifest.mpd,,57
1.53.15.93,Former UBC athlete alleges VPD mistreatment,MAC,viet nam,ha noi,ha noi,18403,FPT,1518492025,2396,98254,0,0,1489,0,c3.player.name=CTVNEWS+VIDI+Web&c3.video.isLive=F&brand=ctvnews&videoSubDomain=pe-li-vp05a.9c9media.com,1.53.15.93,UNKNOWN,Chrome,368001:2584543630:3381786024:810599002:1518492028,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1325050/contentpackages/1865104/manifest.mpd,,54
84.213.130.123,The life and art of Leonardo da Vinci ,IOS,norway,akershus,billingstad,41164,GET Norway,1518465825,-1,0,0,0,0,1,c3.client.marketingName=iPhone&c3.player.name=CTVNEWS+VIDI+Web&c3.video.isLive=F&brand=ctvnews&videoSubDomain=pe-ak-vp01a-9c9media.akamaized.net,84.213.130.123,UNKNOWN,Safari,368082:2238757280:1064991647:1837287017:1518465807,https://capi.9c9media.com/destinations/ctvnews_web/platforms/desktop/contents/1275287/contentpackages/1773372/manifest.m3u8,Error loading media: File could not be played,0
70.80.138.108,Kean passe le test Santos avec brio,WIN,canada,qc,montreal,5769,Videotron,1518433981,750,25296,0,0,1952,0,c3.video.isLive=F,70.80.138.108,UNKNOWN,Chrome,369309:166564310:3092188685:4155582395:1518433979,https://capi.9c9media.com/destinations/rds_web/platforms/desktop/contents/1324152/contentpackages/1863418/manifest.mpd,,100
70.80.138.108,Le Forum : Le CH et les joueurs quÃ©bÃ©cois ,WIN,canada,qc,montreal,5769,Videotron,1518490783,561,688033,0,0,1952,0,c3.player.name=RDS+VIDI+Web&videoSubDomain=pe-fa-vp12a.9c9media.com&brand=RDS&c3.video.isLive=F,70.80.138.108,UNKNOWN,Chrome,369309:166564310:3092188685:4155582395:1518490781,https://capi.9c9media.com/destinations/rds_web/platforms/desktop/contents/1324883/contentpackages/1864811/manifest.mpd,,95
70.80.138.108,Otto Somppi ou Sidney Crosby,WIN,canada,qc,montreal,5769,Videotron,1518491471,936,76880,0,0,1952,0,c3.player.name=RDS+VIDI+Web&c3.video.isLive=F&brand=RDS&videoSubDomain=pe-ak-vp03a-9c9media.akamaized.net,70.80.138.108,UNKNOWN,Chrome,369309:166564310:3092188685:4155582395:1518490782,https://capi.9c9media.com/destinations/rds_web/platforms/desktop/contents/1324980/contentpackages/1864934/manifest.mpd,,100
70.80.138.108,Comment Ã©valuer la progression dâ€™Alex Galchenyuk?,WIN,canada,qc,montreal,5769,Videotron,1518491549,1020,297233,0,0,1952,0,c3.player.name=RDS+VIDI+Web&videoSubDomain=pe-li-vp04a.9c9media.com&brand=RDS&c3.video.isLive=F,70.80.138.108,UNKNOWN,Chrome,369309:166564310:3092188685:4155582395:1518490783,https://capi.9c9media.com/destinations/rds_web/platforms/desktop/contents/1324974/contentpackages/1864923/manifest.mpd,,100
70.80.138.108,Phillip Danault et le dilemme des commotions,WIN,canada,qc,montreal,5769,Videotron,1518491848,1089,20570,0,0,1952,0,c3.player.name=RDS+VIDI+Web&c3.video.isLive=F&brand=RDS&videoSubDomain=pe-fa-vp12a.9c9media.com,70.80.138.108,UNKNOWN,Chrome,369309:166564310:3092188685:4155582395:1518490784,https://capi.9c9media.com/destinations/rds_web/platforms/desktop/contents/1324971/contentpackages/1864919/manifest.mpd,,5
70.80.138.108,Bas les masques,WIN,canada,qc,montreal,5769,Videotron,1518491869,884,293660,0,0,1952,0,c3.player.name=RDS+VIDI+Web&videoSubDomain=pe-ak-vp01a-9c9media.akamaized.net&brand=RDS&c3.video.isLive=F,70.80.138.108,UNKNOWN,Chrome,369309:166564310:3092188685:4155582395:1518490785,https://capi.9c9media.com/destinations/rds_web/platforms/desktop/contents/1324906/contentpackages/1864836/manifest.mpd,,99
70.80.138.108,Les dÃ©buts d'une grande carriÃ¨re,WIN,canada,qc,montreal,5769,Videotron,1518492165,629,267223,0,0,1952,0,c3.player.name=RDS+VIDI+Web&c3.video.isLive=F,70.80.138.108,UNKNOWN,Chrome,369309:166564310:3092188685:4155582395:1518490786,https://capi.9c9media.com/destinations/rds_web/platforms/desktop/contents/1325056/contentpackages/1865187/manifest.mpd,,100
70.80.138.108,Le Forum : Le CH et les joueurs quÃ©bÃ©cois ,WIN,canada,qc,montreal,5769,Videotron,1518492667,1001,2825,0,0,1952,0,c3.player.name=RDS+VIDI+Web&c3.video.isLive=F,70.80.138.108,UNKNOWN,Chrome,369309:166564310:3092188685:4155582395:1518490787,https://capi.9c9media.com/destinations/rds_web/platforms/desktop/contents/1324883/contentpackages/1864811/manifest.mpd,,0
